Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Date_parsed,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,geopoint,prediction
Moonee Ponds,54b Salisbury St,3,t,842500,S,Jellis,18/06/2016,2016-06-18T00:00:00.000000Z,6.9,3039,3,2,1,216,156,1995,Moonee Valley,-37.7607,144.9314,POINT(144.9314 -37.7607),886412.338744
Moonee Ponds,31 Wordsworth St,4,h,1345000,SP,Brad,18/06/2016,2016-06-18T00:00:00.000000Z,6.9,3039,4,2,2,313,193,1910,Moonee Valley,-37.7709,144.9288,POINT(144.9288 -37.7709),1369804.84947
Moonee Ponds,16/51 Buckley St,1,u,265000,VB,Brad,19/11/2016,2016-11-19T00:00:00.000000Z,6.9,3039,1,1,1,0,41,1970,Moonee Valley,-37.758,144.9237,POINT(144.9237 -37.758),291591.330472
Moonee Ponds,3 Pattison St,2,h,849000,S,Brad,19/11/2016,2016-11-19T00:00:00.000000Z,6.9,3039,2,1,1,345,95,1930,Moonee Valley,-37.773,144.9335,POINT(144.9335 -37.773),915074.693572
Moonee Ponds,35 Athol St,3,h,1425000,SP,Brad,22/05/2016,2016-05-22T00:00:00.000000Z,6.9,3039,3,1,1,526,159,1900,Moonee Valley,-37.7701,144.9172,POINT(144.9172 -37.7701),1341089.00265
Moonee Ponds,36 Derby St,3,t,1345000,SP,Barry,22/05/2016,2016-05-22T00:00:00.000000Z,6.9,3039,3,2,1,310,287,1930,Moonee Valley,-37.7639,144.9126,POINT(144.9126 -37.7639),1343984.52577
Moonee Ponds,2/118 Holmes Rd,2,u,330000,SP,Jellis,22/05/2016,2016-05-22T00:00:00.000000Z,6.9,3039,3,1,1,0,54,1970,Moonee Valley,-37.7654,144.9094,POINT(144.9094 -37.7654),413080.47225
Moonee Ponds,1/132 Pascoe Vale Rd,4,t,726000,S,Nelson,22/05/2016,2016-05-22T00:00:00.000000Z,6.9,3039,4,2,1,67,145,2000,Moonee Valley,-37.761,144.9262,POINT(144.9262 -37.761),818468.774015
Moonee Ponds,1a Ardmillan Rd,3,h,1250000,S,Raine,23/04/2016,2016-04-23T00:00:00.000000Z,6.9,3039,3,2,1,283,222,2002,Moonee Valley,-37.7638,144.9175,POINT(144.9175 -37.7638),1263955.95482
Moonee Ponds,2/102 Bent St,3,t,870000,S,Nelson,23/04/2016,2016-04-23T00:00:00.000000Z,6.9,3039,3,2,2,156,152,2000,Moonee Valley,-37.7631,144.9357,POINT(144.9357 -37.7631),886911.991484
Moonee Ponds,36 Aberfeldie St,3,h,1725000,PI,Nelson,24/09/2016,2016-09-24T00:00:00.000000Z,6.9,3039,3,2,3,596,203,1950,Moonee Valley,-37.7609,144.905,POINT(144.905 -37.7609),1543012.5983
Moonee Ponds,4/6 Turner St,2,u,600000,S,Woodards,24/09/2016,2016-09-24T00:00:00.000000Z,6.9,3039,2,1,1,166,81,1965,Moonee Valley,-37.7624,144.9365,POINT(144.9365 -37.7624),564977.752266
Moonee Ponds,25 Wilson St,4,h,1505000,S,Frank,25/02/2017,2017-02-25T00:00:00.000000Z,6.9,3039,4,2,2,441,164,1910,Moonee Valley,-37.7627,144.9278,POINT(144.9278 -37.7627),1390879.00052
Moonee Ponds,36 Scotia St,3,h,850000,S,Nelson,26/07/2016,2016-07-26T00:00:00.000000Z,6.9,3039,3,2,1,271,143,1915,Moonee Valley,-37.7682,144.9058,POINT(144.9058 -37.7682),1085478.8373
Moonee Ponds,5/51 Buckley St,1,u,292000,S,Barry,27/06/2016,2016-06-27T00:00:00.000000Z,6.9,3039,1,1,1,0,45,1970,Moonee Valley,-37.758,144.9237,POINT(144.9237 -37.758),288452.646277
Moonee Ponds,15 Orford St,2,h,956000,SP,Nelson,27/06/2016,2016-06-27T00:00:00.000000Z,6.9,3039,2,1,2,435,,1920,Moonee Valley,-37.7692,144.9042,POINT(144.9042 -37.7692),1053316.78478
Moonee Ponds,2 Parry St,5,h,1740000,S,Brad,27/06/2016,2016-06-27T00:00:00.000000Z,6.9,3039,4,1,2,739,155,1930,Moonee Valley,-37.7613,144.9177,POINT(144.9177 -37.7613),1449790.70275
Moonee Ponds,28 Vine St,3,h,1683000,SP,Rendina,27/06/2016,2016-06-27T00:00:00.000000Z,6.9,3039,3,2,2,222,,1880,Moonee Valley,-37.7688,144.9291,POINT(144.9291 -37.7688),1158569.63244
Moonee Ponds,12/17 Moore St,2,u,470000,VB,Nelson,27/11/2016,2016-11-27T00:00:00.000000Z,6.9,3039,2,1,1,0,65,2014,Moonee Valley,-37.7677,144.92,POINT(144.92 -37.7677),426503.401726
Moonee Ponds,1/263 Union Rd,3,t,1130000,S,Brad,27/11/2016,2016-11-27T00:00:00.000000Z,6.9,3039,3,2,2,217,145,2013,Moonee Valley,-37.7704,144.9162,POINT(144.9162 -37.7704),949949.17699
Moonee Ponds,11 Bowen St,3,h,930000,S,Nelson,28/08/2016,2016-08-28T00:00:00.000000Z,6.9,3039,3,3,1,325,132,1910,Moonee Valley,-37.7702,144.9091,POINT(144.9091 -37.7702),1103906.64879
Moonee Ponds,3 Victoria St,2,h,822500,S,Nelson,28/08/2016,2016-08-28T00:00:00.000000Z,6.9,3039,3,1,1,219,,1900,Moonee Valley,-37.7627,144.9141,POINT(144.9141 -37.7627),977898.59685
Moonee Ponds,4/7 York St,1,u,336000,S,Brad,28/08/2016,2016-08-28T00:00:00.000000Z,6.9,3039,1,1,1,0,50,1980,Moonee Valley,-37.7652,144.9116,POINT(144.9116 -37.7652),322586.356985
Moonee Ponds,4/208 Maribyrnong Rd,2,t,800000,S,Nelson,30/07/2016,2016-07-30T00:00:00.000000Z,6.9,3039,2,2,2,239,120,1970,Moonee Valley,-37.7708,144.9093,POINT(144.9093 -37.7708),805570.433644
Moorabbin,21 Fiddes St,3,h,1224000,S,Buxton,3/09/2016,2016-09-03T00:00:00.000000Z,14.6,3189,3,1,3,834,143,1960,Kingston,-37.9376,145.0474,POINT(145.0474 -37.9376),1168062.31575
Moorabbin,19 Hamer St,3,h,1000000,S,O'Brien,3/09/2016,2016-09-03T00:00:00.000000Z,14.6,3189,3,2,2,573,150,1970,Kingston,-37.9428,145.044,POINT(145.044 -37.9428),1074633.15962
Moorabbin,6/1015 Nepean Hwy,1,u,380500,S,Ray,3/09/2016,2016-09-03T00:00:00.000000Z,14.6,3189,1,1,1,106,51,1990,Kingston,-37.9374,145.0388,POINT(145.0388 -37.9374),392873.468301
Moorabbin,7 Barbara St,3,h,1090000,SP,Woodards,3/12/2016,2016-12-03T00:00:00.000000Z,14.6,3189,3,2,2,784,160,1960,Kingston,-37.9368,145.0568,POINT(145.0568 -37.9368),1112173.42555
Moorabbin,163 Rowans Rd,3,h,836000,S,Woodards,3/12/2016,2016-12-03T00:00:00.000000Z,14.6,3189,3,1,4,695,165,1970,Kingston,-37.9364,145.0559,POINT(145.0559 -37.9364),1170965.53463
Moorabbin,52 Bulli St,3,h,1417250,S,Buxton,4/02/2016,2016-02-04T00:00:00.000000Z,14.6,3189,3,2,2,653,180,1950,Kingston,-37.9418,145.0549,POINT(145.0549 -37.9418),1269446.45998
Moorabbin,38 Grandview Gr,2,h,950000,SP,Buxton,4/06/2016,2016-06-04T00:00:00.000000Z,14.6,3189,2,1,3,649,75,1950,Kingston,-37.9424,145.0464,POINT(145.0464 -37.9424),1021381.97841
Moorabbin,8b William St,4,h,1140000,SA,Buxton,4/06/2016,2016-06-04T00:00:00.000000Z,14.6,3189,4,2,1,318,242,2015,Kingston,-37.9443,145.0448,POINT(145.0448 -37.9443),1230153.88465
Moorabbin,1/1017 Nepean Hwy,3,t,750000,PI,Buxton,7/05/2016,2016-05-07T00:00:00.000000Z,14.6,3189,3,2,1,164,123,2010,Kingston,-37.9378,145.0385,POINT(145.0385 -37.9378),823599.08442
Moorabbin,38 Royena Rd,4,h,1000000,S,C21,7/11/2016,2016-11-07T00:00:00.000000Z,14.6,3189,4,3,4,581,159,1960,Kingston,-37.9382,145.0577,POINT(145.0577 -37.9382),1108043.16097
Moorabbin,83 Bulli St,4,h,1200000,S,Buxton,8/10/2016,2016-10-08T00:00:00.000000Z,14.6,3189,4,2,1,696,214,1955,Kingston,-37.9398,145.0554,POINT(145.0554 -37.9398),1408842.71115
Moorabbin,14 Avon St,3,h,987000,S,Buxton,10/09/2016,2016-09-10T00:00:00.000000Z,14.6,3189,3,1,1,603,112,1960,Kingston,-37.9404,145.0464,POINT(145.0464 -37.9404),1076021.62156
Moorabbin,15 Genoa St,3,h,937000,S,Hodges,10/09/2016,2016-09-10T00:00:00.000000Z,14.6,3189,3,2,1,534,104,1960,Kingston,-37.9426,145.0568,POINT(145.0568 -37.9426),964872.70376
Moorabbin,5 Schofield St,4,h,1426000,S,McGrath,10/09/2016,2016-09-10T00:00:00.000000Z,14.6,3189,4,2,1,720,218,1950,Kingston,-37.9394,145.0408,POINT(145.0408 -37.9394),1545286.25675
Moorabbin,5A William St,4,h,1016000,S,Buxton,11/02/2017,2017-02-11T00:00:00.000000Z,14.6,3189,4,3,2,272,188,2000,Kingston,-37.9443,145.0444,POINT(145.0444 -37.9443),1079360.47761
Moorabbin,118 Rowans Rd,3,h,901000,S,O'Brien,16/07/2016,2016-07-16T00:00:00.000000Z,14.6,3189,2,2,3,558,133,1955,Kingston,-37.9435,145.0522,POINT(145.0522 -37.9435),971982.903312
Moorabbin,2 Margaret St,4,h,1300000,S,Woodards,17/09/2016,2016-09-17T00:00:00.000000Z,14.6,3189,4,3,2,743,171,1973,Kingston,-37.9362,145.0442,POINT(145.0442 -37.9362),1306006.93919
Moorabbin,1 Otford Cl,3,h,975000,S,Woodards,17/09/2016,2016-09-17T00:00:00.000000Z,14.6,3189,2,1,2,576,121,1940,Kingston,-37.9363,145.0495,POINT(145.0495 -37.9363),1070352.93999
Moorabbin,23 Franklin St,4,h,1070000,S,Buxton,18/03/2017,2017-03-18T00:00:00.000000Z,14.6,3189,4,2,1,603,140,1955,Kingston,-37.9381,145.0534,POINT(145.0534 -37.9381),1122259.67796
Moorabbin,1/17 Baker St,2,u,639000,S,Buxton/Find,19/11/2016,2016-11-19T00:00:00.000000Z,14.6,3189,2,1,1,83,79,1960,Kingston,-37.9355,145.0485,POINT(145.0485 -37.9355),627390.236386
Moorabbin,2/1 Barbara St,2,u,605000,S,Ray,19/11/2016,2016-11-19T00:00:00.000000Z,14.6,3189,2,1,2,180,68,1980,Kingston,-37.9363,145.0564,POINT(145.0564 -37.9363),614080.553327
Moorabbin,1 Rhonda Ct,3,h,960000,S,Ray,19/11/2016,2016-11-19T00:00:00.000000Z,14.6,3189,3,1,1,593,115,1960,Kingston,-37.9431,145.0484,POINT(145.0484 -37.9431),1052324.34127
Moorabbin,13 Franklin St,3,h,725000,PI,Ray,22/05/2016,2016-05-22T00:00:00.000000Z,14.6,3189,3,2,1,374,137,1950,Kingston,-37.939,145.0533,POINT(145.0533 -37.939),870825.469958
Moorabbin,10 Beilby St,3,h,800000,PI,hockingstuart,26/07/2016,2016-07-26T00:00:00.000000Z,14.6,3189,3,2,2,261,107,1990,Kingston,-37.9429,145.0474,POINT(145.0474 -37.9429),826831.45211
Moorabbin,6a Clay St,3,t,917000,S,Ray,26/07/2016,2016-07-26T00:00:00.000000Z,14.6,3189,3,2,2,472,152,2001,Kingston,-37.9387,145.0461,POINT(145.0461 -37.9387),1046389.66279
Moorabbin,52 Royena Rd,3,h,890000,PI,Buxton,26/07/2016,2016-07-26T00:00:00.000000Z,14.6,3189,3,1,1,698,114,1960,Kingston,-37.9369,145.0578,POINT(145.0578 -37.9369),1056610.7878
Moorabbin,51 Clay St,3,h,1008000,S,McGrath,27/06/2016,2016-06-27T00:00:00.000000Z,14.6,3189,3,2,1,1660,160,1960,Kingston,-37.9354,145.0464,POINT(145.0464 -37.9354),1211879.09166
Moorabbin,15 Biscop Rd,2,h,1191000,S,C21,27/11/2016,2016-11-27T00:00:00.000000Z,14.6,3189,2,1,2,756,97,1950,Kingston,-37.94,145.0449,POINT(145.0449 -37.94),1080601.68107
Moorabbin,15 Faye St,4,h,1130000,S,Buxton,27/11/2016,2016-11-27T00:00:00.000000Z,14.6,3189,4,1,2,638,,1972,Kingston,-37.9378,145.057,POINT(145.057 -37.9378),1143130.81826
Moorabbin,2/3 Fiddes St,2,h,776000,S,Ray,27/11/2016,2016-11-27T00:00:00.000000Z,14.6,3189,2,1,1,209,101,2002,Kingston,-37.9389,145.0467,POINT(145.0467 -37.9389),817800.496158
Moorabbin,8 Barilla Rd,4,h,1035000,S,Buxton,28/05/2016,2016-05-28T00:00:00.000000Z,14.6,3189,3,1,2,688,161,1950,Kingston,-37.9411,145.043,POINT(145.043 -37.9411),1252293.80225
Moorabbin,17 Horsmunden Rd,4,h,1160000,S,Gary,28/05/2016,2016-05-28T00:00:00.000000Z,14.6,3189,4,2,2,588,199,2011,Kingston,-37.9395,145.0477,POINT(145.0477 -37.9395),1240147.89596
Moorabbin,24a Franklin St,3,t,800000,S,Buxton,28/08/2016,2016-08-28T00:00:00.000000Z,14.6,3189,3,2,1,0,,1999,Kingston,-37.9374,145.0542,POINT(145.0542 -37.9374),891066.439623
Moorabbin,1/23 Genoa St,1,u,240000,VB,Ray,30/07/2016,2016-07-30T00:00:00.000000Z,14.6,3189,1,1,1,0,43,1970,Kingston,-37.9428,145.0584,POINT(145.0584 -37.9428),310679.930275
Moorabbin,1/1 Perry St,4,t,1105000,S,Hodges,30/07/2016,2016-07-30T00:00:00.000000Z,14.6,3189,3,2,2,220,187,2015,Kingston,-37.9387,145.0398,POINT(145.0398 -37.9387),1082913.88352
Newport,1/26 Thorpe St,3,h,826000,S,Village,3/09/2016,2016-09-03T00:00:00.000000Z,8.4,3015,2,1,2,281,100,1957,Hobsons Bay,-37.8457,144.8651,POINT(144.8651 -37.8457),769535.326973
Newport,14 Chalmers La,3,h,900000,SP,Raine,3/12/2016,2016-12-03T00:00:00.000000Z,8.4,3015,3,2,2,194,176,2010,Hobsons Bay,-37.8395,144.8787,POINT(144.8787 -37.8395),907290.60491
Newport,45 Milford St,3,t,962000,S,Village,3/12/2016,2016-12-03T00:00:00.000000Z,8.4,3015,3,2,2,283,179,2011,Hobsons Bay,-37.8477,144.8753,POINT(144.8753 -37.8477),924958.827914
Newport,44 Challis St,2,h,800000,S,Williams,4/03/2017,2017-03-04T00:00:00.000000Z,8.4,3015,2,1,1,244,73,1940,Hobsons Bay,-37.846,144.8729,POINT(144.8729 -37.846),820044.697249
Newport,1/217 Woods St,3,h,785000,S,Raine,4/03/2017,2017-03-04T00:00:00.000000Z,8.4,3015,3,2,2,0,,2013,Hobsons Bay,-37.8447,144.8654,POINT(144.8654 -37.8447),830680.935161
Newport,70 Market St,4,h,710000,S,Greg,4/06/2016,2016-06-04T00:00:00.000000Z,8.4,3015,4,1,2,329,108,1955,Hobsons Bay,-37.847,144.8788,POINT(144.8788 -37.847),836598.157347
Newport,473 Melbourne Rd,3,h,920000,VB,Williams,4/06/2016,2016-06-04T00:00:00.000000Z,8.4,3015,3,2,2,296,,1910,Hobsons Bay,-37.8395,144.8825,POINT(144.8825 -37.8395),993985.739844
Newport,46 River St,4,h,940000,VB,Williams,4/06/2016,2016-06-04T00:00:00.000000Z,8.4,3015,3,2,1,379,172,1930,Hobsons Bay,-37.8408,144.8893,POINT(144.8893 -37.8408),1046496.28497
Newport,4/31 Clyde St,3,h,655800,S,Greg,6/08/2016,2016-08-06T00:00:00.000000Z,8.4,3015,2,2,1,178,102,2009,Hobsons Bay,-37.8416,144.8651,POINT(144.8651 -37.8416),729658.001456
Newport,51 Home Rd,4,h,1082000,S,Village,6/08/2016,2016-08-06T00:00:00.000000Z,8.4,3015,4,3,2,233,165,2011,Hobsons Bay,-37.841,144.8874,POINT(144.8874 -37.841),1033266.23265
Newport,3 River St,3,h,1210000,SP,Williams,6/08/2016,2016-08-06T00:00:00.000000Z,8.4,3015,3,1,1,546,144,1920,Hobsons Bay,-37.8414,144.892,POINT(144.892 -37.8414),1120692.98668
Newport,82 Charlotte St,3,h,880000,S,Sweeney,7/05/2016,2016-05-07T00:00:00.000000Z,8.4,3015,3,1,1,557,111,1950,Hobsons Bay,-37.834,144.8668,POINT(144.8668 -37.834),920538.366921
Newport,37/114 Mason St,1,u,335000,S,Williams,7/05/2016,2016-05-07T00:00:00.000000Z,8.4,3015,1,1,1,0,50,2005,Hobsons Bay,-37.8413,144.8741,POINT(144.8741 -37.8413),327132.078246
Newport,53 River St,4,h,1260000,PI,Village,7/05/2016,2016-05-07T00:00:00.000000Z,8.4,3015,4,1,3,757,159,1960,Hobsons Bay,-37.8411,144.889,POINT(144.889 -37.8411),1206664.29032
Newport,1/94 The Strand,3,h,1400000,PI,Greg,7/05/2016,2016-05-07T00:00:00.000000Z,8.4,3015,3,2,3,2522,195,2006,Hobsons Bay,-37.8462,144.8944,POINT(144.8944 -37.8462),1341955.53516
Newport,37 Alma Tce,3,h,995000,SP,Greg,7/11/2016,2016-11-07T00:00:00.000000Z,8.4,3015,3,1,2,316,118,1960,Hobsons Bay,-37.849,144.8907,POINT(144.8907 -37.849),907787.967007
Newport,23 Alma Tce,3,h,1220000,S,Williams,8/10/2016,2016-10-08T00:00:00.000000Z,8.4,3015,3,2,0,311,,1920,Hobsons Bay,-37.85,144.8914,POINT(144.8914 -37.85),1037940.39908
Newport,22 Mirls St,2,h,962000,S,Village,8/10/2016,2016-10-08T00:00:00.000000Z,8.4,3015,2,1,1,402,94,1920,Hobsons Bay,-37.8446,144.8796,POINT(144.8796 -37.8446),853042.133373
Newport,65 Charlotte St,3,h,800000,SP,Jas,10/12/2016,2016-12-10T00:00:00.000000Z,8.4,3015,3,2,1,0,138,1970,Hobsons Bay,-37.8352,144.8661,POINT(144.8661 -37.8352),798735.259226
Newport,7 Effingham Rd,3,h,1305000,S,Greg,10/12/2016,2016-12-10T00:00:00.000000Z,8.4,3015,3,1,0,357,112,1900,Hobsons Bay,-37.8459,144.8877,POINT(144.8877 -37.8459),1058069.85963
Newport,18/4 Mason St,2,u,485000,S,Williams,10/12/2016,2016-12-10T00:00:00.000000Z,8.4,3015,2,1,1,0,65,2011,Hobsons Bay,-37.8421,144.8821,POINT(144.8821 -37.8421),452129.542465
Newport,21 Croker St,3,h,810000,S,Williams,12/11/2016,2016-11-12T00:00:00.000000Z,8.4,3015,3,1,1,390,84,1970,Hobsons Bay,-37.847,144.8734,POINT(144.8734 -37.847),799281.890454
Newport,21 Tait St,3,h,950000,S,Greg,14/05/2016,2016-05-14T00:00:00.000000Z,8.4,3015,2,2,2,281,,1950,Hobsons Bay,-37.8431,144.8845,POINT(144.8845 -37.8431),931520.62973
Newport,75 Woods St,4,h,1620000,S,Williams,14/05/2016,2016-05-14T00:00:00.000000Z,8.4,3015,4,3,1,425,233,2015,Hobsons Bay,-37.8456,144.8741,POINT(144.8741 -37.8456),1230663.11589
Newport,73 Farm St,3,h,923000,S,Village,15/10/2016,2016-10-15T00:00:00.000000Z,8.4,3015,3,1,0,221,118,1900,Hobsons Bay,-37.8415,144.8852,POINT(144.8852 -37.8415),1003426.03148
Newport,31 Milford St,2,h,1030000,S,Village,15/10/2016,2016-10-15T00:00:00.000000Z,8.4,3015,2,1,2,470,136,1930,Hobsons Bay,-37.8471,144.8769,POINT(144.8769 -37.8471),1006121.20735
Newport,115 North Rd,3,h,1046000,SP,Sweeney,15/10/2016,2016-10-15T00:00:00.000000Z,8.4,3015,3,2,2,284,125,1890,Hobsons Bay,-37.8446,144.8861,POINT(144.8861 -37.8446),1029348.97595
Newport,1 Durkin St,2,h,740000,S,RT,16/04/2016,2016-04-16T00:00:00.000000Z,8.4,3015,2,2,1,213,127,2006,Hobsons Bay,-37.8441,144.8805,POINT(144.8805 -37.8441),764798.751177
Newport,91 High St,4,h,970000,S,Greg,16/04/2016,2016-04-16T00:00:00.000000Z,8.4,3015,3,1,1,619,151,1915,Hobsons Bay,-37.839,144.8854,POINT(144.8854 -37.839),1095184.34156
Newport,2/29 Maddox Rd,3,t,735000,S,Williams,16/04/2016,2016-04-16T00:00:00.000000Z,8.4,3015,3,2,2,0,162,2007,Hobsons Bay,-37.8436,144.8691,POINT(144.8691 -37.8436),776300.222501
Newport,39/114 Mason St,2,u,485000,SP,Williams,16/07/2016,2016-07-16T00:00:00.000000Z,8.4,3015,2,1,1,0,63,2006,Hobsons Bay,-37.8413,144.8741,POINT(144.8741 -37.8413),441244.873369
Newport,153 Mason St,3,h,950000,S,Jas,16/07/2016,2016-07-16T00:00:00.000000Z,8.4,3015,3,1,2,453,145,1950,Hobsons Bay,-37.8414,144.8707,POINT(144.8707 -37.8414),948560.221563
Newport,6 Speight St,4,h,1280000,S,Raine,16/07/2016,2016-07-16T00:00:00.000000Z,8.4,3015,4,2,1,458,153,1930,Hobsons Bay,-37.8427,144.879,POINT(144.879 -37.8427),1087376.312
Newport,15 Jubilee St,4,h,1040000,S,Greg,17/09/2016,2016-09-17T00:00:00.000000Z,8.4,3015,3,2,2,299,198,2004,Hobsons Bay,-37.8477,144.8706,POINT(144.8706 -37.8477),1011316.86859
Newport,53 Mason St,4,h,1115000,S,Greg,18/03/2017,2017-03-18T00:00:00.000000Z,8.4,3015,4,1,1,0,163,1880,Hobsons Bay,-37.8423,144.8795,POINT(144.8795 -37.8423),1087118.75582
Newport,16 Blenheim Rd,3,h,1176000,S,hockingstuart,18/06/2016,2016-06-18T00:00:00.000000Z,8.4,3015,3,1,2,767,111,1960,Hobsons Bay,-37.8466,144.8636,POINT(144.8636 -37.8466),1081895.6304
Newport,106 Johnston St,4,h,1265000,S,RT,18/06/2016,2016-06-18T00:00:00.000000Z,8.4,3015,5,2,2,774,185,1950,Hobsons Bay,-37.8366,144.8758,POINT(144.8758 -37.8366),1180087.17481
Newport,94 Mason St,2,h,801000,SP,Williams,18/06/2016,2016-06-18T00:00:00.000000Z,8.4,3015,1,1,1,343,106,1920,Hobsons Bay,-37.8414,144.8752,POINT(144.8752 -37.8414),824983.32047
Newport,4/27 Clyde St,3,t,770000,S,Greg,19/11/2016,2016-11-19T00:00:00.000000Z,8.4,3015,3,2,2,224,132,2015,Hobsons Bay,-37.8424,144.8653,POINT(144.8653 -37.8424),783936.759086
Newport,8 Agg St,3,h,993000,SP,Williams,22/05/2016,2016-05-22T00:00:00.000000Z,8.4,3015,3,2,2,348,158,1900,Hobsons Bay,-37.8435,144.8788,POINT(144.8788 -37.8435),1050145.34805
Newport,8 Crawford St,2,h,650000,SP,Raine&Horne,22/05/2016,2016-05-22T00:00:00.000000Z,8.4,3015,2,1,1,149,62,1890,Hobsons Bay,-37.8491,144.8903,POINT(144.8903 -37.8491),746419.964948
Newport,60 Speight St,3,h,891500,SP,Sweeney,22/08/2016,2016-08-22T00:00:00.000000Z,8.4,3015,3,1,0,344,130,1920,Hobsons Bay,-37.8424,144.8754,POINT(144.8754 -37.8424),966518.962963
Newport,75 The Strand,4,h,3420000,PI,RT,22/08/2016,2016-08-22T00:00:00.000000Z,8.4,3015,4,2,2,757,,1886,Hobsons Bay,-37.849,144.8947,POINT(144.8947 -37.849),1270763.85428
Newport,63 Mason St,3,h,805000,S,RT,23/04/2016,2016-04-23T00:00:00.000000Z,8.4,3015,3,1,2,322,104,1930,Hobsons Bay,-37.8422,144.8784,POINT(144.8784 -37.8422),841196.482416
Newport,5/67 Oxford St,2,h,680000,SP,RT,23/04/2016,2016-04-23T00:00:00.000000Z,8.4,3015,2,1,1,229,101,2000,Hobsons Bay,-37.8368,144.8768,POINT(144.8768 -37.8368),672618.500358
Newport,16 Davies St,2,h,793000,S,Gunn&Co,24/09/2016,2016-09-24T00:00:00.000000Z,8.4,3015,2,1,1,144,140,1995,Hobsons Bay,-37.845,144.8873,POINT(144.8873 -37.845),694612.521074
Newport,112 Mason St,3,t,747000,S,Jas,24/09/2016,2016-09-24T00:00:00.000000Z,8.4,3015,3,2,2,753,170,2005,Hobsons Bay,-37.8413,144.8741,POINT(144.8741 -37.8413),875742.951703
Newport,14 Oakbank St,2,h,896000,S,RT,24/09/2016,2016-09-24T00:00:00.000000Z,8.4,3015,2,1,0,297,95,1900,Hobsons Bay,-37.8501,144.8931,POINT(144.8931 -37.8501),850310.270964
Newport,65 Alma Tce,2,h,890000,SP,Williams,25/02/2017,2017-02-25T00:00:00.000000Z,8.4,3015,2,1,0,168,90,1900,Hobsons Bay,-37.8475,144.8897,POINT(144.8897 -37.8475),821427.066614
Newport,26 Croker St,4,t,930000,PI,Greg,26/07/2016,2016-07-26T00:00:00.000000Z,8.4,3015,4,3,3,278,188,2009,Hobsons Bay,-37.8468,144.874,POINT(144.874 -37.8468),921503.217219
Newport,42 Farm St,3,h,1151000,S,Williams,27/06/2016,2016-06-27T00:00:00.000000Z,8.4,3015,2,1,5,571,120,1920,Hobsons Bay,-37.8417,144.8896,POINT(144.8896 -37.8417),1101115.44444
Newport,108 Mason St,4,t,820000,S,Sweeney,27/06/2016,2016-06-27T00:00:00.000000Z,8.4,3015,4,2,2,753,204,2006,Hobsons Bay,-37.8413,144.8741,POINT(144.8741 -37.8413),1177020.16179
Newport,78A Oxford St,4,h,1316000,S,Williams,27/11/2016,2016-11-27T00:00:00.000000Z,8.4,3015,4,2,3,539,,2000,Hobsons Bay,-37.8366,144.8773,POINT(144.8773 -37.8366),1027241.41512
Newport,12 Severn St,2,h,816000,S,RT,27/11/2016,2016-11-27T00:00:00.000000Z,8.4,3015,2,1,1,315,104,1930,Hobsons Bay,-37.8465,144.8714,POINT(144.8714 -37.8465),857637.817145
Newport,7 Durkin St,3,h,945000,S,Jas,28/05/2016,2016-05-28T00:00:00.000000Z,8.4,3015,4,2,1,487,190,2017,Hobsons Bay,-37.8438,144.8806,POINT(144.8806 -37.8438),1003390.94793
Newport,10 Crawford St,1,h,643700,SP,Greg,28/08/2016,2016-08-28T00:00:00.000000Z,8.4,3015,1,1,0,129,45,1900,Hobsons Bay,-37.8491,144.8903,POINT(144.8903 -37.8491),748077.907395
Newport,16 Milford St,2,h,760000,S,Williams,28/08/2016,2016-08-28T00:00:00.000000Z,8.4,3015,2,1,2,255,109,1930,Hobsons Bay,-37.8469,144.8766,POINT(144.8766 -37.8469),826726.101645
Newport,487 Melbourne Rd,8,h,881000,S,Jas,30/07/2016,2016-07-30T00:00:00.000000Z,8.4,3015,6,2,4,663,190,1920,Hobsons Bay,-37.8385,144.8824,POINT(144.8824 -37.8385),1205221.821
Newport,87 Schutt St,3,h,900000,SP,Greg,30/07/2016,2016-07-30T00:00:00.000000Z,8.4,3015,3,2,2,360,168,2013,Hobsons Bay,-37.835,144.8814,POINT(144.8814 -37.835),921840.883509
Niddrie,28 Coghlan St,3,t,830000,S,Barry,3/09/2016,2016-09-03T00:00:00.000000Z,11.2,3042,3,3,2,303,236,2013,Moonee Valley,-37.742,144.8885,POINT(144.8885 -37.742),1101496.23715
Niddrie,38 Muriel St,4,h,1126000,SP,Brad,3/12/2016,2016-12-03T00:00:00.000000Z,11.2,3042,4,2,2,650,150,1960,Moonee Valley,-37.7429,144.888,POINT(144.888 -37.7429),937146.224641
Niddrie,32 Diamond St,3,h,1235000,S,Brad,4/03/2017,2017-03-04T00:00:00.000000Z,11.2,3042,3,2,1,0,204,2009,Moonee Valley,-37.7473,144.8897,POINT(144.8897 -37.7473),1058335.69124
Niddrie,4/67 Hoffmans Rd,2,u,457000,S,Brad,4/06/2016,2016-06-04T00:00:00.000000Z,11.2,3042,2,1,1,0,89,1975,Moonee Valley,-37.7467,144.8906,POINT(144.8906 -37.7467),486994.540203
